Season,Episode,Topic,Label,Confidence,Topic Words
1,2.0,1,Child,0.1003369465470314,"['yknow', 'gon', 'hows', 'na', 'way', 'hurt', 'im', 'went', 'uh', 'dont']"
1,2.0,1,Gossip,0.08467642962932587,"['yknow', 'gon', 'hows', 'na', 'way', 'hurt', 'im', 'went', 'uh', 'dont']"
1,2.0,1,Breakup,0.06771978735923767,"['yknow', 'gon', 'hows', 'na', 'way', 'hurt', 'im', 'went', 'uh', 'dont']"
1,2.0,1,Fight,0.06569866091012955,"['yknow', 'gon', 'hows', 'na', 'way', 'hurt', 'im', 'went', 'uh', 'dont']"
1,2.0,2,Child,0.36291182041168213,"['ross', 'rachel', 'people', 'parent', 'big', 'change', 'could', 'come', 'boy', 'didnt']"
1,2.0,2,Romance,0.14526188373565674,"['ross', 'rachel', 'people', 'parent', 'big', 'change', 'could', 'come', 'boy', 'didnt']"
1,2.0,2,Roommates,0.04578731954097748,"['ross', 'rachel', 'people', 'parent', 'big', 'change', 'could', 'come', 'boy', 'didnt']"
1,2.0,2,Fight,0.04287717118859291,"['ross', 'rachel', 'people', 'parent', 'big', 'change', 'could', 'come', 'boy', 'didnt']"
1,2.0,3,Gossip,0.22275234758853912,"['monica', 'god', 'oh', 'fluffed', 'pillow', 'know', 'quack', 'youre', 'already', 'start']"
1,2.0,3,Fight,0.11049818247556686,"['monica', 'god', 'oh', 'fluffed', 'pillow', 'know', 'quack', 'youre', 'already', 'start']"
1,2.0,3,Roommates,0.07552649080753326,"['monica', 'god', 'oh', 'fluffed', 'pillow', 'know', 'quack', 'youre', 'already', 'start']"
1,2.0,3,Child,0.06704890727996826,"['monica', 'god', 'oh', 'fluffed', 'pillow', 'know', 'quack', 'youre', 'already', 'start']"
1,2.0,4,Food,0.23630057275295258,"['carol', 'shake', 'susan', 'involved', 'good', 'entirely', 'complicated', 'dinah', 'punch', 'rest']"
1,2.0,4,Child,0.15481460094451904,"['carol', 'shake', 'susan', 'involved', 'good', 'entirely', 'complicated', 'dinah', 'punch', 'rest']"
1,2.0,4,Fight,0.10963714867830276,"['carol', 'shake', 'susan', 'involved', 'good', 'entirely', 'complicated', 'dinah', 'punch', 'rest']"
1,2.0,4,Alcohol,0.10945305228233337,"['carol', 'shake', 'susan', 'involved', 'good', 'entirely', 'complicated', 'dinah', 'punch', 'rest']"
1,3.0,0,Gossip,0.36793529987335205,"['mean', 'na', 'gon', 'guy', 'friend', 'theyre', 'like', 'pheebs', 'see', 'think']"
1,3.0,0,Friendship,0.12134706974029541,"['mean', 'na', 'gon', 'guy', 'friend', 'theyre', 'like', 'pheebs', 'see', 'think']"
1,3.0,0,Romance,0.07187522202730179,"['mean', 'na', 'gon', 'guy', 'friend', 'theyre', 'like', 'pheebs', 'see', 'think']"
1,3.0,0,Fight,0.042429592460393906,"['mean', 'na', 'gon', 'guy', 'friend', 'theyre', 'like', 'pheebs', 'see', 'think']"
1,3.0,1,Child,0.3621833622455597,"['chandler', 'phoebe', 'notnotmine', 'notmine', 'hair', 'joey', 'shoe', 'like', 'know', 'knucklecracking']"
1,3.0,1,Fight,0.23488561809062958,"['chandler', 'phoebe', 'notnotmine', 'notmine', 'hair', 'joey', 'shoe', 'like', 'know', 'knucklecracking']"
1,3.0,1,Gossip,0.04554195702075958,"['chandler', 'phoebe', 'notnotmine', 'notmine', 'hair', 'joey', 'shoe', 'like', 'know', 'knucklecracking']"
1,3.0,1,Romance,0.03658461570739746,"['chandler', 'phoebe', 'notnotmine', 'notmine', 'hair', 'joey', 'shoe', 'like', 'know', 'knucklecracking']"
1,3.0,2,Child,0.07623177766799927,"['yeah', 'oh', 'yes', 'thats', 'ohh', 'fantastic', 'excellent', 'wow', 'ridiculous', 'reluctantly']"
1,3.0,2,Museum,0.0684494599699974,"['yeah', 'oh', 'yes', 'thats', 'ohh', 'fantastic', 'excellent', 'wow', 'ridiculous', 'reluctantly']"
1,3.0,2,Fight,0.05812203511595726,"['yeah', 'oh', 'yes', 'thats', 'ohh', 'fantastic', 'excellent', 'wow', 'ridiculous', 'reluctantly']"
1,3.0,2,TV,0.05333733931183815,"['yeah', 'oh', 'yes', 'thats', 'ohh', 'fantastic', 'excellent', 'wow', 'ridiculous', 'reluctantly']"
1,3.0,3,Child,0.12831145524978638,"['okay', 'would', 'like', 'fine', 'alright', 'please', 'id', 'five', 'im', 'earn']"
1,3.0,3,Job,0.05500935763120651,"['okay', 'would', 'like', 'fine', 'alright', 'please', 'id', 'five', 'im', 'earn']"
1,3.0,3,Museum,0.05204230546951294,"['okay', 'would', 'like', 'fine', 'alright', 'please', 'id', 'five', 'im', 'earn']"
1,3.0,3,Money,0.051573194563388824,"['okay', 'would', 'like', 'fine', 'alright', 'please', 'id', 'five', 'im', 'earn']"
1,3.0,4,Friendship,0.3858506977558136,"['smoke', 'cigarette', 'smoking', 'think', 'cell', 'well', 'time', 'im', 'buddy', 'quit']"
1,3.0,4,Child,0.15639960765838623,"['smoke', 'cigarette', 'smoking', 'think', 'cell', 'well', 'time', 'im', 'buddy', 'quit']"
1,3.0,4,Roommates,0.15296196937561035,"['smoke', 'cigarette', 'smoking', 'think', 'cell', 'well', 'time', 'im', 'buddy', 'quit']"
1,3.0,4,Gossip,0.03147514909505844,"['smoke', 'cigarette', 'smoking', 'think', 'cell', 'well', 'time', 'im', 'buddy', 'quit']"
1,3.0,5,Gossip,0.10730953514575958,"['hey', 'hi', 'entering', 'pheebs', 'oh', 'cut', 'mention', 'lizzie', 'howd', 'intercom']"
1,3.0,5,Romance,0.08776624500751495,"['hey', 'hi', 'entering', 'pheebs', 'oh', 'cut', 'mention', 'lizzie', 'howd', 'intercom']"
1,3.0,5,Child,0.07241250574588776,"['hey', 'hi', 'entering', 'pheebs', 'oh', 'cut', 'mention', 'lizzie', 'howd', 'intercom']"
1,3.0,5,Acting,0.07024835050106049,"['hey', 'hi', 'entering', 'pheebs', 'oh', 'cut', 'mention', 'lizzie', 'howd', 'intercom']"
1,3.0,6,Food,0.33097705245018005,"['reward', 'cmon', 'since', 'weird', 'relieved', 'lambchop', 'easy', 'girl', 'much', 'oh']"
1,3.0,6,Child,0.1510593593120575,"['reward', 'cmon', 'since', 'weird', 'relieved', 'lambchop', 'easy', 'girl', 'much', 'oh']"
1,3.0,6,Cooking,0.10258140414953232,"['reward', 'cmon', 'since', 'weird', 'relieved', 'lambchop', 'easy', 'girl', 'much', 'oh']"
1,3.0,6,Romance,0.05533421039581299,"['reward', 'cmon', 'since', 'weird', 'relieved', 'lambchop', 'easy', 'girl', 'much', 'oh']"
1,3.0,7,Breakup,0.07895249128341675,"['alan', 'wouldnt', 'fair', 'everybody', 'ill', 'there', 'could', 'hi', 'okay', 'uh']"
1,3.0,7,Fight,0.07674389332532883,"['alan', 'wouldnt', 'fair', 'everybody', 'ill', 'there', 'could', 'hi', 'okay', 'uh']"
1,3.0,7,Hospital,0.060327861458063126,"['alan', 'wouldnt', 'fair', 'everybody', 'ill', 'there', 'could', 'hi', 'okay', 'uh']"
1,3.0,7,Child,0.0603034608066082,"['alan', 'wouldnt', 'fair', 'everybody', 'ill', 'there', 'could', 'hi', 'okay', 'uh']"
1,4.0,0,Romance,0.07142368704080582,"['okay', 'oh', 'look', 'im', 'well', 'got', 'see', 'guy', 'like', 'uh']"
1,4.0,0,Gossip,0.06908430904150009,"['okay', 'oh', 'look', 'im', 'well', 'got', 'see', 'guy', 'like', 'uh']"
1,4.0,0,Roommates,0.06838476657867432,"['okay', 'oh', 'look', 'im', 'well', 'got', 'see', 'guy', 'like', 'uh']"
1,4.0,0,Acting,0.06112062186002731,"['okay', 'oh', 'look', 'im', 'well', 'got', 'see', 'guy', 'like', 'uh']"
1,4.0,1,Gossip,0.09772417694330215,"['yeah', 'oh', 'guy', 'thats', 'sarcastic', 'thanks', 'excuse', 'pas', 'got', 'shut']"
1,4.0,1,Breakup,0.09232766926288605,"['yeah', 'oh', 'guy', 'thats', 'sarcastic', 'thanks', 'excuse', 'pas', 'got', 'shut']"
1,4.0,1,Fight,0.05640650540590286,"['yeah', 'oh', 'guy', 'thats', 'sarcastic', 'thanks', 'excuse', 'pas', 'got', 'shut']"
1,4.0,1,Sofa,0.04955197870731354,"['yeah', 'oh', 'guy', 'thats', 'sarcastic', 'thanks', 'excuse', 'pas', 'got', 'shut']"
1,5.0,0,Friendship,0.09659523516893387,"['im', 'oh', 'know', 'like', 'hey', 'ok', 'uh', 'go', 'well', 'na']"
1,5.0,0,Child,0.08075699955224991,"['im', 'oh', 'know', 'like', 'hey', 'ok', 'uh', 'go', 'well', 'na']"
1,5.0,0,Museum,0.059384919703006744,"['im', 'oh', 'know', 'like', 'hey', 'ok', 'uh', 'go', 'well', 'na']"
1,5.0,0,Roommates,0.051499199122190475,"['im', 'oh', 'know', 'like', 'hey', 'ok', 'uh', 'go', 'well', 'na']"
1,5.0,1,Sex,0.23547090590000153,"['yeah', 'really', 'thats', 'yep', 'ow', 'huh', 'cleveland', 'nuhuh', 'excellent', 'orgasm']"
1,5.0,1,Museum,0.07923980802297592,"['yeah', 'really', 'thats', 'yep', 'ow', 'huh', 'cleveland', 'nuhuh', 'excellent', 'orgasm']"
1,5.0,1,Cleaning,0.055270519107580185,"['yeah', 'really', 'thats', 'yep', 'ow', 'huh', 'cleveland', 'nuhuh', 'excellent', 'orgasm']"
1,5.0,1,Hospital,0.04820486530661583,"['yeah', 'really', 'thats', 'yep', 'ow', 'huh', 'cleveland', 'nuhuh', 'excellent', 'orgasm']"
1,6.0,0,Acting,0.11513763666152954,"['guy', 'oh', 'im', 'go', 'like', 'well', 'yknow', 'look', 'get', 'dont']"
1,6.0,0,Fight,0.1013500988483429,"['guy', 'oh', 'im', 'go', 'like', 'well', 'yknow', 'look', 'get', 'dont']"
1,6.0,0,Breakup,0.07154802978038788,"['guy', 'oh', 'im', 'go', 'like', 'well', 'yknow', 'look', 'get', 'dont']"
1,6.0,0,Gossip,0.06368785351514816,"['guy', 'oh', 'im', 'go', 'like', 'well', 'yknow', 'look', 'get', 'dont']"
1,6.0,1,Child,0.08073538541793823,"['hey', 'oh', 'thats', 'yes', 'could', 'yeah', 'okay', 'like', 'unfair', 'greeting']"
1,6.0,1,Gossip,0.061459410935640335,"['hey', 'oh', 'thats', 'yes', 'could', 'yeah', 'okay', 'like', 'unfair', 'greeting']"
1,6.0,1,Museum,0.06039891391992569,"['hey', 'oh', 'thats', 'yes', 'could', 'yeah', 'okay', 'like', 'unfair', 'greeting']"
1,6.0,1,Romance,0.059623848646879196,"['hey', 'oh', 'thats', 'yes', 'could', 'yeah', 'okay', 'like', 'unfair', 'greeting']"
1,7.0,0,Child,0.3780830502510071,"['oh', 'im', 'ross', 'cat', 'rachel', 'joey', 'phone', 'look', 'something', 'paolo']"
1,7.0,0,Roommates,0.11203747987747192,"['oh', 'im', 'ross', 'cat', 'rachel', 'joey', 'phone', 'look', 'something', 'paolo']"
1,7.0,0,Romance,0.07221398502588272,"['oh', 'im', 'ross', 'cat', 'rachel', 'joey', 'phone', 'look', 'something', 'paolo']"
1,7.0,0,Acting,0.05392898619174957,"['oh', 'im', 'ross', 'cat', 'rachel', 'joey', 'phone', 'look', 'something', 'paolo']"
1,7.0,1,Acting,0.06216215714812279,"['ok', 'oh', 'come', 'go', 'going', 'thats', 'man', 'cant', 'question', 'um']"
1,7.0,1,Sofa,0.05668037384748459,"['ok', 'oh', 'come', 'go', 'going', 'thats', 'man', 'cant', 'question', 'um']"
1,7.0,1,Friendship,0.05148545652627945,"['ok', 'oh', 'come', 'go', 'going', 'thats', 'man', 'cant', 'question', 'um']"
1,7.0,1,Fight,0.05087190121412277,"['ok', 'oh', 'come', 'go', 'going', 'thats', 'man', 'cant', 'question', 'um']"
1,7.0,2,Romance,0.3180699348449707,"['la', 'passion', 'know', 'people', 'life', 'kind', 'never', 'singing', 'big', 'suddenly']"
1,7.0,2,Child,0.053654175251722336,"['la', 'passion', 'know', 'people', 'life', 'kind', 'never', 'singing', 'big', 'suddenly']"
1,7.0,2,Sofa,0.04524185135960579,"['la', 'passion', 'know', 'people', 'life', 'kind', 'never', 'singing', 'big', 'suddenly']"
1,7.0,2,Gossip,0.04492294788360596,"['la', 'passion', 'know', 'people', 'life', 'kind', 'never', 'singing', 'big', 'suddenly']"
1,8.0,0,Child,0.08164072781801224,"['im', 'think', 'oh', 'look', 'like', 'uh', 'dont', 'youre', 'get', 'know']"
1,8.0,0,Gossip,0.07679292559623718,"['im', 'think', 'oh', 'look', 'like', 'uh', 'dont', 'youre', 'get', 'know']"
1,8.0,0,Sofa,0.07067910581827164,"['im', 'think', 'oh', 'look', 'like', 'uh', 'dont', 'youre', 'get', 'know']"
1,8.0,0,Breakup,0.04788816720247269,"['im', 'think', 'oh', 'look', 'like', 'uh', 'dont', 'youre', 'get', 'know']"
1,8.0,1,Breakup,0.07579220831394196,"['oh', 'twice', 'god', 'okay', 'yeah', 'uh', 'never', 'happens', 'non', 'suck']"
1,8.0,1,Fight,0.06793291121721268,"['oh', 'twice', 'god', 'okay', 'yeah', 'uh', 'never', 'happens', 'non', 'suck']"
1,8.0,1,Child,0.06486543267965317,"['oh', 'twice', 'god', 'okay', 'yeah', 'uh', 'never', 'happens', 'non', 'suck']"
1,8.0,1,Sofa,0.05917520821094513,"['oh', 'twice', 'god', 'okay', 'yeah', 'uh', 'never', 'happens', 'non', 'suck']"
1,9.0,0,Thanksgiving,0.4525757431983948,"['thanksgiving', 'potato', 'dinner', 'know', 'joey', 'chandler', 'right', 'kind', 'lump', 'ross']"
1,9.0,0,Food,0.2513737380504608,"['thanksgiving', 'potato', 'dinner', 'know', 'joey', 'chandler', 'right', 'kind', 'lump', 'ross']"
1,9.0,0,Child,0.12929657101631165,"['thanksgiving', 'potato', 'dinner', 'know', 'joey', 'chandler', 'right', 'kind', 'lump', 'ross']"
1,9.0,0,Cooking,0.07908003777265549,"['thanksgiving', 'potato', 'dinner', 'know', 'joey', 'chandler', 'right', 'kind', 'lump', 'ross']"
1,9.0,1,Child,0.08811579644680023,"['wrong', 'yeah', 'oh', 'thats', 'wait', 'one', 'whats', 'saw', 'yes', 'look']"
1,9.0,1,Gossip,0.05454359948635101,"['wrong', 'yeah', 'oh', 'thats', 'wait', 'one', 'whats', 'saw', 'yes', 'look']"
1,9.0,1,TV,0.05403256416320801,"['wrong', 'yeah', 'oh', 'thats', 'wait', 'one', 'whats', 'saw', 'yes', 'look']"
1,9.0,1,Acting,0.05276179313659668,"['wrong', 'yeah', 'oh', 'thats', 'wait', 'one', 'whats', 'saw', 'yes', 'look']"
1,9.0,2,Child,0.5876920223236084,"['ok', 'im', 'youre', 'hey', 'na', 'singing', 'baby', 'uh', 'gon', 'talk']"
1,9.0,2,Romance,0.07202862203121185,"['ok', 'im', 'youre', 'hey', 'na', 'singing', 'baby', 'uh', 'gon', 'talk']"
1,9.0,2,Birth,0.042540665715932846,"['ok', 'im', 'youre', 'hey', 'na', 'singing', 'baby', 'uh', 'gon', 'talk']"
1,9.0,2,Acting,0.03164609894156456,"['ok', 'im', 'youre', 'hey', 'na', 'singing', 'baby', 'uh', 'gon', 'talk']"
1,9.0,3,Acting,0.06793881207704544,"['key', 'got', 'said', 'didnt', 'tip', 'wondering', 'ooh', 'advance', 'fine', 'would']"
1,9.0,3,Gossip,0.06585269421339035,"['key', 'got', 'said', 'didnt', 'tip', 'wondering', 'ooh', 'advance', 'fine', 'would']"
1,9.0,3,Money,0.0655275508761406,"['key', 'got', 'said', 'didnt', 'tip', 'wondering', 'ooh', 'advance', 'fine', 'would']"
1,9.0,3,Museum,0.06019095703959465,"['key', 'got', 'said', 'didnt', 'tip', 'wondering', 'ooh', 'advance', 'fine', 'would']"
1,10.0,0,Romance,0.23406408727169037,"['im', 'okay', 'oh', 'na', 'yeah', 'gon', 'uh', 'kiss', 'hey', 'hi']"
1,10.0,0,Friendship,0.11441074311733246,"['im', 'okay', 'oh', 'na', 'yeah', 'gon', 'uh', 'kiss', 'hey', 'hi']"
1,10.0,0,Child,0.08663559705018997,"['im', 'okay', 'oh', 'na', 'yeah', 'gon', 'uh', 'kiss', 'hey', 'hi']"
1,10.0,0,Sex,0.04121872037649155,"['im', 'okay', 'oh', 'na', 'yeah', 'gon', 'uh', 'kiss', 'hey', 'hi']"
1,10.0,1,Friendship,0.230831578373909,"['minsk', 'going', 'stay', 'david', 'go', 'tell', 'well', 'wan', 'na', 'lifson']"
1,10.0,1,Gossip,0.1311028152704239,"['minsk', 'going', 'stay', 'david', 'go', 'tell', 'well', 'wan', 'na', 'lifson']"
1,10.0,1,Romance,0.08481598645448685,"['minsk', 'going', 'stay', 'david', 'go', 'tell', 'well', 'wan', 'na', 'lifson']"
1,10.0,1,Marriage,0.07501914352178574,"['minsk', 'going', 'stay', 'david', 'go', 'tell', 'well', 'wan', 'na', 'lifson']"
1,11.0,0,TV,0.38892725110054016,"['mom', 'chandler', 'shes', 'dont', 'tv', 'phoebe', 'joey', 'yknow', 'um', 'know']"
1,11.0,0,Child,0.23899655044078827,"['mom', 'chandler', 'shes', 'dont', 'tv', 'phoebe', 'joey', 'yknow', 'um', 'know']"
1,11.0,0,Acting,0.05615368112921715,"['mom', 'chandler', 'shes', 'dont', 'tv', 'phoebe', 'joey', 'yknow', 'um', 'know']"
1,11.0,0,Gossip,0.03550510108470917,"['mom', 'chandler', 'shes', 'dont', 'tv', 'phoebe', 'joey', 'yknow', 'um', 'know']"
1,11.0,1,Child,0.08213061094284058,"['well', 'thats', 'alright', 'know', 'yeah', 'way', 'youre', 'im', 'yknow', 'thought']"
1,11.0,1,Friendship,0.06596001982688904,"['well', 'thats', 'alright', 'know', 'yeah', 'way', 'youre', 'im', 'yknow', 'thought']"
1,11.0,1,Museum,0.06362736225128174,"['well', 'thats', 'alright', 'know', 'yeah', 'way', 'youre', 'im', 'yknow', 'thought']"
1,11.0,1,Sofa,0.05514746904373169,"['well', 'thats', 'alright', 'know', 'yeah', 'way', 'youre', 'im', 'yknow', 'thought']"
1,11.0,2,Romance,0.11383975297212601,"['oh', 'please', 'yeah', 'uhoh', 'nooo', 'pleasure', 'wow', 'mad', 'god', 'around']"
1,11.0,2,Child,0.06723830103874207,"['oh', 'please', 'yeah', 'uhoh', 'nooo', 'pleasure', 'wow', 'mad', 'god', 'around']"
1,11.0,2,Sofa,0.05359268561005592,"['oh', 'please', 'yeah', 'uhoh', 'nooo', 'pleasure', 'wow', 'mad', 'god', 'around']"
1,11.0,2,Sex,0.05141487345099449,"['oh', 'please', 'yeah', 'uhoh', 'nooo', 'pleasure', 'wow', 'mad', 'god', 'around']"
1,11.0,3,Child,0.10410728305578232,"['hey', 'nothing', 'woowoo', 'hi', 'whats', 'hello', 'oh', 'youre', 'woulda', 'woozy']"
1,11.0,3,Friendship,0.08217484503984451,"['hey', 'nothing', 'woowoo', 'hi', 'whats', 'hello', 'oh', 'youre', 'woulda', 'woozy']"
1,11.0,3,Acting,0.057711273431777954,"['hey', 'nothing', 'woowoo', 'hi', 'whats', 'hello', 'oh', 'youre', 'woulda', 'woozy']"
1,11.0,3,Romance,0.05084265023469925,"['hey', 'nothing', 'woowoo', 'hi', 'whats', 'hello', 'oh', 'youre', 'woulda', 'woozy']"
1,11.0,4,Friendship,0.18000882863998413,"['guy', 'could', 'shot', 'glen', 'he', 'wish', 'time', 'kinda', 'hello', 'like']"
1,11.0,4,Romance,0.12391354143619537,"['guy', 'could', 'shot', 'glen', 'he', 'wish', 'time', 'kinda', 'hello', 'like']"
1,11.0,4,Fight,0.07064130902290344,"['guy', 'could', 'shot', 'glen', 'he', 'wish', 'time', 'kinda', 'hello', 'like']"
1,11.0,4,Acting,0.0700586587190628,"['guy', 'could', 'shot', 'glen', 'he', 'wish', 'time', 'kinda', 'hello', 'like']"
1,12.0,0,Child,0.09383922815322876,"['know', 'ok', 'oh', 'dont', 'pheebs', 'uh', 'think', 'thats', 'yes', 'want']"
1,12.0,0,Gossip,0.09334367513656616,"['know', 'ok', 'oh', 'dont', 'pheebs', 'uh', 'think', 'thats', 'yes', 'want']"
1,12.0,0,Museum,0.05005413293838501,"['know', 'ok', 'oh', 'dont', 'pheebs', 'uh', 'think', 'thats', 'yes', 'want']"
1,12.0,0,Sofa,0.04870852455496788,"['know', 'ok', 'oh', 'dont', 'pheebs', 'uh', 'think', 'thats', 'yes', 'want']"
1,12.0,1,Child,0.20837536454200745,"['ross', 'know', 'susan', 'monica', 'carol', 'guy', 'one', 'come', 'joey', 'table']"
1,12.0,1,Roommates,0.19922222197055817,"['ross', 'know', 'susan', 'monica', 'carol', 'guy', 'one', 'come', 'joey', 'table']"
1,12.0,1,TV,0.12821798026561737,"['ross', 'know', 'susan', 'monica', 'carol', 'guy', 'one', 'come', 'joey', 'table']"
1,12.0,1,Friendship,0.06289788335561752,"['ross', 'know', 'susan', 'monica', 'carol', 'guy', 'one', 'come', 'joey', 'table']"
1,12.0,2,Romance,0.32614666223526,"['paolo', 'nose', 'poconos', 'massage', 'paolos', 'walk', 'well', 'got', 'rachel', 'oh']"
1,12.0,2,Friendship,0.06631986051797867,"['paolo', 'nose', 'poconos', 'massage', 'paolos', 'walk', 'well', 'got', 'rachel', 'oh']"
1,12.0,2,Roommates,0.059616584330797195,"['paolo', 'nose', 'poconos', 'massage', 'paolos', 'walk', 'well', 'got', 'rachel', 'oh']"
1,12.0,2,Child,0.05777854099869728,"['paolo', 'nose', 'poconos', 'massage', 'paolos', 'walk', 'well', 'got', 'rachel', 'oh']"
1,12.0,3,Child,0.6887698173522949,"['im', 'boy', 'sorry', 'iim', 'gon', 'na', 'oh', 'camped', 'babbling', 'whaim']"
1,12.0,3,Gossip,0.05464165657758713,"['im', 'boy', 'sorry', 'iim', 'gon', 'na', 'oh', 'camped', 'babbling', 'whaim']"
1,12.0,3,Roommates,0.02189948782324791,"['im', 'boy', 'sorry', 'iim', 'gon', 'na', 'oh', 'camped', 'babbling', 'whaim']"
1,12.0,3,Breakup,0.02048424258828163,"['im', 'boy', 'sorry', 'iim', 'gon', 'na', 'oh', 'camped', 'babbling', 'whaim']"
1,12.0,4,Coffee,0.5038536787033081,"['hey', 'hello', '230', 'amnio', 'cappuccino', 'whoa', 'result', 'sigh', 'store', 'today']"
1,12.0,4,Food,0.24728885293006897,"['hey', 'hello', '230', 'amnio', 'cappuccino', 'whoa', 'result', 'sigh', 'store', 'today']"
1,12.0,4,Alcohol,0.051685888320207596,"['hey', 'hello', '230', 'amnio', 'cappuccino', 'whoa', 'result', 'sigh', 'store', 'today']"
1,12.0,4,Friendship,0.018890272825956345,"['hey', 'hello', '230', 'amnio', 'cappuccino', 'whoa', 'result', 'sigh', 'store', 'today']"
1,13.0,0,Child,0.08531197905540466,"['sorry', 'okay', 'could', 'oh', 'im', 'one', 'yeah', 'thats', 'going', 'thanks']"
1,13.0,0,Breakup,0.0673615038394928,"['sorry', 'okay', 'could', 'oh', 'im', 'one', 'yeah', 'thats', 'going', 'thanks']"
1,13.0,0,Fight,0.057552121579647064,"['sorry', 'okay', 'could', 'oh', 'im', 'one', 'yeah', 'thats', 'going', 'thanks']"
1,13.0,0,Job,0.05471053719520569,"['sorry', 'okay', 'could', 'oh', 'im', 'one', 'yeah', 'thats', 'going', 'thanks']"
1,13.0,1,Fight,0.18004250526428223,"['dad', 'maybe', 'know', 'yknow', 'im', 'always', 'like', 'mean', 'he', 'nice']"
1,13.0,1,Gossip,0.13719385862350464,"['dad', 'maybe', 'know', 'yknow', 'im', 'always', 'like', 'mean', 'he', 'nice']"
1,13.0,1,Breakup,0.0718323364853859,"['dad', 'maybe', 'know', 'yknow', 'im', 'always', 'like', 'mean', 'he', 'nice']"
